Timestamp, Temperature(C), Humidity(%),Pressure(hPa)
2024-07-19 23:03:46,21.87,62.60,1006.40
2024-07-19 23:03:49,21.88,62.36,1006.36
2024-07-19 23:03:51,21.88,62.51,1006.36
2024-07-19 23:03:53,21.87,62.30,1006.39
2024-07-19 23:03:55,21.89,62.57,1006.36
2024-07-19 23:03:57,21.88,62.58,1006.36
2024-07-19 23:03:59,21.87,62.30,1006.37
2024-07-19 23:04:01,21.87,62.42,1006.39
2024-07-19 23:04:03,21.87,62.43,1006.39
2024-07-19 23:04:06,21.88,62.47,1006.36
2024-07-19 23:04:08,21.87,62.42,1006.38
2024-07-19 23:04:10,21.88,62.41,1006.35
2024-07-19 23:04:12,21.87,62.58,1006.38
2024-07-19 23:04:14,21.87,62.47,1006.37
2024-07-19 23:04:16,21.88,62.48,1006.35
2024-07-19 23:04:18,21.88,62.58,1006.36
2024-07-19 23:04:20,21.88,62.44,1006.38
2024-07-19 23:04:23,21.87,62.60,1006.35
2024-07-19 23:04:25,21.88,62.43,1006.35
2024-07-19 23:04:27,21.88,62.39,1006.32
2024-07-19 23:04:29,21.88,62.45,1006.32
2024-07-19 23:04:31,21.88,62.69,1006.30
2024-07-19 23:04:33,21.88,62.71,1006.34
2024-07-19 23:04:35,21.88,62.76,1006.32
2024-07-19 23:04:38,21.88,62.41,1006.35
2024-07-19 23:04:40,21.88,62.63,1006.33
2024-07-19 23:04:42,21.89,62.49,1006.33
2024-07-19 23:04:44,21.89,62.53,1006.35
2024-07-19 23:04:46,21.89,62.31,1006.36
2024-07-19 23:04:48,21.89,62.41,1006.32
2024-07-19 23:04:50,21.89,62.50,1006.33
2024-07-19 23:04:52,21.88,62.45,1006.31
2024-07-19 23:04:55,21.89,62.57,1006.33
2024-07-19 23:04:57,21.88,62.52,1006.34
2024-07-19 23:04:59,21.88,62.53,1006.31
2024-07-19 23:05:01,21.88,62.54,1006.32
2024-07-19 23:05:03,21.88,62.40,1006.30
2024-07-19 23:05:05,21.88,62.50,1006.33
2024-07-19 23:05:07,21.88,62.41,1006.35
2024-07-19 23:05:10,21.89,62.36,1006.33
2024-07-19 23:05:12,21.88,62.39,1006.30
2024-07-19 23:05:14,21.88,62.52,1006.31
2024-07-19 23:05:16,21.88,62.54,1006.33
2024-07-19 23:05:18,21.89,62.49,1006.32
2024-07-19 23:05:20,21.88,62.48,1006.32
2024-07-19 23:05:22,21.89,62.44,1006.33
2024-07-19 23:05:24,21.88,62.54,1006.32
2024-07-19 23:05:27,21.88,62.57,1006.31
2024-07-19 23:05:29,21.89,62.29,1006.35
2024-07-19 23:05:31,21.87,62.60,1006.33
2024-07-19 23:05:33,21.87,62.56,1006.29
2024-07-19 23:05:35,21.88,62.62,1006.30
2024-07-19 23:05:37,21.89,62.48,1006.31
2024-07-19 23:05:39,21.88,62.49,1006.32
2024-07-19 23:05:41,21.89,62.45,1006.30
2024-07-19 23:05:44,21.88,62.47,1006.33
2024-07-19 23:05:46,21.88,62.59,1006.31
2024-07-19 23:05:48,21.88,62.46,1006.29
2024-07-19 23:05:50,21.88,62.40,1006.32
2024-07-19 23:05:52,21.88,62.41,1006.30
2024-07-19 23:05:54,21.89,62.41,1006.29
2024-07-19 23:05:56,21.89,62.50,1006.31
2024-07-19 23:05:59,21.89,62.53,1006.34
2024-07-19 23:06:01,21.89,62.46,1006.31
2024-07-19 23:06:03,21.88,62.36,1006.32
2024-07-19 23:06:05,21.89,62.52,1006.30
2024-07-19 23:06:07,21.88,62.23,1006.30
2024-07-19 23:06:09,21.88,62.55,1006.30
2024-07-19 23:06:11,21.88,62.45,1006.30
2024-07-19 23:06:13,21.88,62.38,1006.32
2024-07-19 23:06:16,21.87,62.32,1006.34
2024-07-19 23:06:18,21.89,62.59,1006.33
2024-07-19 23:06:20,21.88,62.50,1006.33
2024-07-19 23:06:22,21.88,62.44,1006.31
2024-07-19 23:06:24,21.88,62.46,1006.33
2024-07-19 23:06:26,21.88,62.54,1006.33
2024-07-19 23:06:28,21.88,62.51,1006.31
2024-07-19 23:06:31,21.88,62.43,1006.34
2024-07-19 23:06:33,21.87,62.53,1006.32
2024-07-19 23:06:35,21.88,62.50,1006.30
2024-07-19 23:06:37,21.88,62.54,1006.31
2024-07-19 23:06:39,21.87,62.53,1006.29
2024-07-19 23:06:41,21.88,62.22,1006.28
2024-07-19 23:06:43,21.88,62.54,1006.28
2024-07-19 23:06:45,21.89,62.58,1006.30
2024-07-19 23:06:48,21.88,62.32,1006.31
2024-07-19 23:06:50,21.89,62.42,1006.29
2024-07-19 23:06:52,21.89,62.58,1006.28
2024-07-19 23:06:54,21.88,62.46,1006.28
2024-07-19 23:06:56,21.88,62.47,1006.30
2024-07-19 23:06:58,21.89,62.49,1006.28
2024-07-19 23:07:00,21.89,62.47,1006.29
2024-07-19 23:07:02,21.88,62.36,1006.31
2024-07-19 23:07:05,21.88,62.45,1006.26
2024-07-19 23:07:07,21.88,62.55,1006.29
2024-07-19 23:07:09,21.88,62.43,1006.27
2024-07-19 23:07:11,21.88,62.51,1006.30
2024-07-19 23:07:13,21.88,62.43,1006.30
2024-07-19 23:07:15,21.89,62.45,1006.29
2024-07-19 23:07:17,21.88,62.62,1006.26
2024-07-19 23:07:20,21.88,62.46,1006.28
2024-07-19 23:07:22,21.89,62.64,1006.30
2024-07-19 23:07:24,21.88,62.55,1006.29
2024-07-19 23:07:26,21.89,62.33,1006.30
2024-07-19 23:07:28,21.89,62.47,1006.27
2024-07-19 23:07:30,21.88,62.41,1006.27
2024-07-19 23:07:32,21.88,62.56,1006.30
2024-07-19 23:07:34,21.88,62.50,1006.28
2024-07-19 23:07:37,21.89,62.55,1006.27
2024-07-19 23:07:39,21.90,62.44,1006.26
2024-07-19 23:07:41,21.88,62.44,1006.29
2024-07-19 23:07:43,21.89,62.20,1006.26
2024-07-19 23:07:45,21.89,62.39,1006.28
2024-07-19 23:07:47,21.88,62.33,1006.26
2024-07-19 23:07:49,21.89,62.20,1006.26
2024-07-19 23:07:52,21.89,62.11,1006.28
2024-07-19 23:07:54,21.89,62.26,1006.26
2024-07-19 23:07:56,21.89,62.45,1006.28
2024-07-19 23:07:58,21.89,62.31,1006.29
2024-07-19 23:08:00,21.89,62.27,1006.26
2024-07-19 23:08:02,21.90,62.40,1006.26
2024-07-19 23:08:04,21.89,62.46,1006.26
2024-07-19 23:08:06,21.89,62.46,1006.30
2024-07-19 23:08:09,21.89,62.38,1006.27
2024-07-19 23:08:11,21.89,62.38,1006.30
2024-07-19 23:08:13,21.89,62.57,1006.26
2024-07-19 23:08:15,21.89,62.42,1006.31
2024-07-19 23:08:17,21.89,62.54,1006.28
2024-07-19 23:08:19,21.89,62.46,1006.27
2024-07-19 23:08:21,21.89,62.48,1006.27
2024-07-19 23:08:24,21.89,62.43,1006.28
2024-07-19 23:08:26,21.90,62.30,1006.28
2024-07-19 23:08:28,21.90,62.60,1006.26
2024-07-19 23:08:30,21.90,62.52,1006.23
2024-07-19 23:08:32,21.89,62.53,1006.26
2024-07-19 23:08:34,21.90,62.52,1006.26
2024-07-19 23:08:36,21.89,62.51,1006.23
2024-07-19 23:08:38,21.90,62.40,1006.24
2024-07-19 23:08:41,21.90,62.52,1006.24
2024-07-19 23:08:43,21.89,62.55,1006.24
2024-07-19 23:08:45,21.90,62.54,1006.26
2024-07-19 23:08:47,21.90,62.37,1006.27
2024-07-19 23:08:49,21.90,62.55,1006.26
2024-07-19 23:08:51,21.91,62.50,1006.26
2024-07-19 23:08:53,21.90,62.59,1006.26
2024-07-19 23:08:55,21.90,62.48,1006.25
2024-07-19 23:08:58,21.90,62.54,1006.24
2024-07-19 23:09:00,21.91,62.41,1006.22
2024-07-19 23:09:02,21.90,62.36,1006.26
2024-07-19 23:09:04,21.90,62.32,1006.27
2024-07-19 23:09:06,21.90,62.42,1006.26
2024-07-19 23:09:08,21.90,62.42,1006.26
2024-07-19 23:09:10,21.90,62.45,1006.30
2024-07-19 23:09:13,21.90,62.40,1006.27
2024-07-19 23:09:15,21.90,62.59,1006.29
2024-07-19 23:09:17,21.90,62.51,1006.27
2024-07-19 23:09:19,21.89,62.45,1006.27
2024-07-19 23:09:21,21.90,62.44,1006.32
2024-07-19 23:09:23,21.90,62.49,1006.25
2024-07-19 23:09:25,21.90,62.53,1006.28
2024-07-19 23:09:27,21.90,62.26,1006.29
2024-07-19 23:09:30,21.91,62.50,1006.26
2024-07-19 23:09:32,21.90,62.51,1006.28
2024-07-19 23:09:34,21.90,62.31,1006.28
2024-07-19 23:09:36,21.90,62.45,1006.28
2024-07-19 23:09:38,21.90,62.44,1006.24
2024-07-19 23:09:40,21.90,62.37,1006.30
2024-07-19 23:09:42,21.90,62.41,1006.27
2024-07-19 23:09:45,21.90,62.52,1006.25
2024-07-19 23:09:47,21.90,62.41,1006.27
2024-07-19 23:09:49,21.90,62.33,1006.25
2024-07-19 23:09:51,21.91,62.47,1006.25
2024-07-19 23:09:53,21.90,62.58,1006.25
2024-07-19 23:09:55,21.91,62.60,1006.23
2024-07-19 23:09:57,21.90,62.31,1006.27
2024-07-19 23:09:59,21.90,62.46,1006.23
2024-07-19 23:10:02,21.90,62.40,1006.25
2024-07-19 23:10:04,21.91,62.42,1006.25
2024-07-19 23:10:06,21.90,62.39,1006.26
2024-07-19 23:10:08,21.90,62.40,1006.27
2024-07-19 23:10:10,21.90,62.25,1006.25
2024-07-19 23:10:12,21.90,62.26,1006.26
2024-07-19 23:10:14,21.91,62.31,1006.24
2024-07-19 23:10:17,21.91,62.25,1006.26
2024-07-19 23:10:19,21.91,62.26,1006.26
2024-07-19 23:10:21,21.91,62.33,1006.27
2024-07-19 23:10:23,21.90,62.38,1006.21
2024-07-19 23:10:25,21.90,62.36,1006.23
2024-07-19 23:10:27,21.91,62.37,1006.26
2024-07-19 23:10:29,21.90,62.45,1006.25
2024-07-19 23:10:31,21.90,62.33,1006.25
2024-07-19 23:10:34,21.90,62.34,1006.22
2024-07-19 23:10:36,21.90,62.44,1006.21
2024-07-19 23:10:38,21.91,62.39,1006.22
2024-07-19 23:10:40,21.91,62.42,1006.24
2024-07-19 23:10:42,21.91,62.40,1006.23
2024-07-19 23:10:44,21.91,62.42,1006.24
2024-07-19 23:10:46,21.90,62.39,1006.25
2024-07-19 23:10:48,21.91,62.56,1006.25
2024-07-19 23:10:51,21.91,62.40,1006.25
2024-07-19 23:10:53,21.92,62.39,1006.25
2024-07-19 23:10:55,21.91,62.54,1006.26
2024-07-19 23:10:57,21.91,62.42,1006.23
2024-07-19 23:10:59,21.91,62.63,1006.22
2024-07-19 23:11:01,21.91,62.39,1006.21
2024-07-19 23:11:03,21.92,62.63,1006.25
2024-07-19 23:11:06,21.91,62.48,1006.26
2024-07-19 23:11:08,21.91,62.48,1006.27
2024-07-19 23:11:10,21.90,62.41,1006.24
2024-07-19 23:11:12,21.91,62.30,1006.25
2024-07-19 23:11:14,21.92,62.56,1006.26
2024-07-19 23:11:16,21.91,62.48,1006.24
2024-07-19 23:11:18,21.91,62.33,1006.23
2024-07-19 23:11:20,21.92,62.48,1006.26
2024-07-19 23:11:23,21.91,62.31,1006.22
2024-07-19 23:11:25,21.91,62.44,1006.19
2024-07-19 23:11:27,21.92,62.39,1006.27
2024-07-19 23:11:29,21.91,62.42,1006.26
2024-07-19 23:11:31,21.92,62.53,1006.24
2024-07-19 23:11:33,21.92,62.27,1006.25
2024-07-19 23:11:35,21.92,62.52,1006.23
2024-07-19 23:11:38,21.92,62.44,1006.25
2024-07-19 23:11:40,21.91,62.42,1006.21
2024-07-19 23:11:42,21.92,62.46,1006.25
2024-07-19 23:11:44,21.92,62.55,1006.23
2024-07-19 23:11:46,21.92,62.56,1006.21
2024-07-19 23:11:48,21.91,62.52,1006.19
2024-07-19 23:11:50,21.91,62.42,1006.21
2024-07-19 23:11:52,21.91,62.39,1006.22
2024-07-19 23:11:55,21.92,62.37,1006.24
2024-07-19 23:11:57,21.91,62.49,1006.20
2024-07-19 23:11:59,21.91,62.44,1006.18
2024-07-19 23:12:01,21.92,62.42,1006.19
2024-07-19 23:12:03,21.92,62.43,1006.21
2024-07-19 23:12:05,21.92,62.51,1006.24
2024-07-19 23:12:07,21.92,62.41,1006.22
2024-07-19 23:12:09,21.92,62.36,1006.21
2024-07-19 23:12:12,21.92,62.39,1006.20
2024-07-19 23:12:14,21.92,62.38,1006.21
2024-07-19 23:12:16,21.92,62.37,1006.22
2024-07-19 23:12:18,21.91,62.53,1006.23
2024-07-19 23:12:20,21.91,62.56,1006.22
2024-07-19 23:12:22,21.91,62.43,1006.22
2024-07-19 23:12:24,21.92,62.59,1006.18
2024-07-19 23:12:27,21.91,62.52,1006.24
2024-07-19 23:12:29,21.92,62.50,1006.21
2024-07-19 23:12:31,21.91,62.53,1006.21
2024-07-19 23:12:33,21.91,62.51,1006.24
2024-07-19 23:12:35,21.92,62.51,1006.20
2024-07-19 23:12:37,21.91,62.35,1006.21
2024-07-19 23:12:39,21.92,62.42,1006.20
2024-07-19 23:12:41,21.91,62.28,1006.23
2024-07-19 23:12:44,21.92,62.33,1006.21
2024-07-19 23:12:46,21.92,62.48,1006.18
2024-07-19 23:12:48,21.91,62.42,1006.24
2024-07-19 23:12:50,21.92,62.41,1006.20
2024-07-19 23:12:52,21.92,62.51,1006.21
2024-07-19 23:12:54,21.92,62.52,1006.19
2024-07-19 23:12:56,21.92,62.37,1006.20
2024-07-19 23:12:59,21.91,62.43,1006.16
2024-07-19 23:13:01,21.92,62.43,1006.22
2024-07-19 23:13:03,21.92,62.37,1006.21
2024-07-19 23:13:05,21.91,62.67,1006.16
2024-07-19 23:13:07,21.91,62.38,1006.20
2024-07-19 23:13:09,21.91,62.38,1006.18
2024-07-19 23:13:11,21.91,62.36,1006.19
2024-07-19 23:13:13,21.91,62.28,1006.16
2024-07-19 23:13:16,21.90,62.30,1006.16
2024-07-19 23:13:18,21.90,62.42,1006.18
2024-07-19 23:13:20,21.91,62.36,1006.17
2024-07-19 23:13:22,21.91,62.30,1006.19
2024-07-19 23:13:24,21.91,62.43,1006.16
2024-07-19 23:13:26,21.91,62.25,1006.15
2024-07-19 23:13:28,21.91,62.33,1006.17
2024-07-19 23:13:31,21.91,62.41,1006.15
2024-07-19 23:13:33,21.91,62.50,1006.16
2024-07-19 23:13:35,21.90,62.29,1006.15
2024-07-19 23:13:37,21.90,62.42,1006.19
2024-07-19 23:13:39,21.91,62.38,1006.17
2024-07-19 23:13:41,21.91,62.53,1006.18
2024-07-19 23:13:43,21.91,62.29,1006.16
2024-07-19 23:13:45,21.90,62.42,1006.18
2024-07-19 23:13:48,21.90,62.31,1006.16
2024-07-19 23:13:50,21.90,62.47,1006.16
2024-07-19 23:13:52,21.91,62.45,1006.16
2024-07-19 23:13:54,21.91,62.62,1006.16
2024-07-19 23:13:56,21.90,62.43,1006.18
2024-07-19 23:13:58,21.90,62.35,1006.16
2024-07-19 23:14:00,21.91,62.58,1006.19
2024-07-19 23:14:02,21.91,62.39,1006.17
2024-07-19 23:14:05,21.91,62.54,1006.16
2024-07-19 23:14:07,21.90,62.59,1006.16
2024-07-19 23:14:09,21.91,62.25,1006.16
2024-07-19 23:14:11,21.90,62.55,1006.17
2024-07-19 23:14:13,21.89,62.53,1006.15
2024-07-19 23:14:15,21.89,62.46,1006.14
2024-07-19 23:14:17,21.90,62.44,1006.20
2024-07-19 23:14:20,21.90,62.46,1006.15
2024-07-19 23:14:22,21.90,62.55,1006.17
2024-07-19 23:14:24,21.90,62.44,1006.14
2024-07-19 23:14:26,21.90,62.46,1006.18
2024-07-19 23:14:28,21.90,62.51,1006.13
2024-07-19 23:14:30,21.90,62.48,1006.16
2024-07-19 23:14:32,21.89,62.44,1006.17
2024-07-19 23:14:34,21.90,62.34,1006.17
2024-07-19 23:14:37,21.90,62.36,1006.17
2024-07-19 23:14:39,21.90,62.48,1006.16
2024-07-19 23:14:41,21.90,62.53,1006.15
2024-07-19 23:14:43,21.90,62.43,1006.15
2024-07-19 23:14:45,21.90,62.38,1006.17
2024-07-19 23:14:47,21.91,62.49,1006.17
2024-07-19 23:14:49,21.90,62.53,1006.17
2024-07-19 23:14:52,21.90,62.29,1006.18
2024-07-19 23:14:54,21.90,62.38,1006.19
2024-07-19 23:14:56,21.90,62.42,1006.18
2024-07-19 23:14:58,21.90,62.34,1006.15
2024-07-19 23:15:00,21.90,62.36,1006.19
2024-07-19 23:15:02,21.90,62.34,1006.19
2024-07-19 23:15:04,21.90,62.38,1006.17
2024-07-19 23:15:06,21.90,62.52,1006.20
2024-07-19 23:15:09,21.90,62.47,1006.20
2024-07-19 23:15:11,21.90,62.37,1006.19
2024-07-19 23:15:13,21.89,62.34,1006.20
2024-07-19 23:15:15,21.90,62.29,1006.20
2024-07-19 23:15:17,21.90,62.25,1006.19
2024-07-19 23:15:19,21.89,62.37,1006.15
2024-07-19 23:15:21,21.89,62.38,1006.15
2024-07-19 23:15:23,21.90,62.27,1006.16
2024-07-19 23:15:26,21.90,62.40,1006.15
2024-07-19 23:15:28,21.89,62.32,1006.15
2024-07-19 23:15:30,21.90,62.36,1006.20
2024-07-19 23:15:32,21.89,62.55,1006.17
2024-07-19 23:15:34,21.90,62.36,1006.18
2024-07-19 23:15:36,21.90,62.38,1006.15
2024-07-19 23:15:38,21.90,62.57,1006.18
2024-07-19 23:15:41,21.90,62.53,1006.19
2024-07-19 23:15:43,21.90,62.39,1006.18
2024-07-19 23:15:45,21.90,62.35,1006.18
2024-07-19 23:15:47,21.89,62.36,1006.19
2024-07-19 23:15:49,21.89,62.34,1006.19
2024-07-19 23:15:51,21.90,62.40,1006.17
2024-07-19 23:15:53,21.90,62.57,1006.13
2024-07-19 23:15:55,21.90,62.46,1006.17
2024-07-19 23:15:58,21.89,62.55,1006.16
2024-07-19 23:16:00,21.89,62.44,1006.16
2024-07-19 23:16:02,21.90,62.48,1006.15
2024-07-19 23:16:04,21.90,62.50,1006.16
2024-07-19 23:16:06,21.90,62.47,1006.17
2024-07-19 23:16:08,21.89,62.37,1006.17
2024-07-19 23:16:10,21.90,62.58,1006.18
2024-07-19 23:16:13,21.90,62.45,1006.14
2024-07-19 23:16:15,21.89,62.43,1006.17
2024-07-19 23:16:17,21.89,62.41,1006.12
2024-07-19 23:16:19,21.90,62.43,1006.12
2024-07-19 23:16:21,21.89,62.45,1006.18
2024-07-19 23:16:23,21.90,62.34,1006.16
2024-07-19 23:16:25,21.90,62.40,1006.16
2024-07-19 23:16:27,21.89,62.40,1006.14
2024-07-19 23:16:30,21.88,62.41,1006.15
2024-07-19 23:16:32,21.89,62.59,1006.18
2024-07-19 23:16:34,21.89,62.60,1006.13
2024-07-19 23:16:36,21.89,62.38,1006.14
2024-07-19 23:16:38,21.89,62.52,1006.15
2024-07-19 23:16:40,21.90,62.34,1006.17
2024-07-19 23:16:42,21.89,62.40,1006.15
2024-07-19 23:16:44,21.90,62.41,1006.14
2024-07-19 23:16:47,21.89,62.53,1006.13
2024-07-19 23:16:49,21.89,62.31,1006.15
2024-07-19 23:16:51,21.89,62.42,1006.14
2024-07-19 23:16:53,21.89,62.44,1006.16
2024-07-19 23:16:55,21.89,62.41,1006.15
2024-07-19 23:16:57,21.89,62.39,1006.16
2024-07-19 23:16:59,21.89,62.48,1006.17
2024-07-19 23:17:02,21.90,62.46,1006.13
2024-07-19 23:17:04,21.88,62.44,1006.14
2024-07-19 23:17:06,21.89,62.42,1006.13
2024-07-19 23:17:08,21.88,62.41,1006.16
2024-07-19 23:17:10,21.90,62.55,1006.18
2024-07-19 23:17:12,21.90,62.46,1006.15
2024-07-19 23:17:14,21.90,62.54,1006.15
2024-07-19 23:17:16,21.89,62.42,1006.15
2024-07-19 23:17:19,21.89,62.39,1006.18
2024-07-19 23:17:21,21.90,62.56,1006.14
2024-07-19 23:17:23,21.89,62.39,1006.19
2024-07-19 23:17:25,21.90,62.38,1006.15
2024-07-19 23:17:27,21.90,62.49,1006.14
2024-07-19 23:17:29,21.90,62.42,1006.18
2024-07-19 23:17:31,21.89,62.42,1006.14
2024-07-19 23:17:34,21.90,62.41,1006.17
2024-07-19 23:17:36,21.89,62.56,1006.16
2024-07-19 23:17:38,21.90,62.54,1006.17
2024-07-19 23:17:40,21.90,62.38,1006.15
2024-07-19 23:17:42,21.90,62.38,1006.17
2024-07-19 23:17:44,21.89,62.37,1006.14
2024-07-19 23:17:46,21.89,62.32,1006.16
2024-07-19 23:17:48,21.89,62.33,1006.14
2024-07-19 23:17:51,21.90,62.50,1006.14
2024-07-19 23:17:53,21.89,62.33,1006.14
2024-07-19 23:17:55,21.90,62.32,1006.13
2024-07-19 23:17:57,21.89,62.43,1006.10
2024-07-19 23:17:59,21.88,62.40,1006.15
2024-07-19 23:18:01,21.89,62.69,1006.14
2024-07-19 23:18:03,21.89,62.40,1006.13
2024-07-19 23:18:06,21.90,62.47,1006.14
2024-07-19 23:18:08,21.90,62.42,1006.14
2024-07-19 23:18:10,21.90,62.48,1006.15
2024-07-19 23:18:12,21.90,62.53,1006.12
2024-07-19 23:18:14,21.90,62.41,1006.19
2024-07-19 23:18:16,21.90,62.34,1006.16
2024-07-19 23:18:18,21.90,62.47,1006.16
2024-07-19 23:18:20,21.89,62.45,1006.16
2024-07-19 23:18:23,21.90,62.47,1006.16
2024-07-19 23:18:25,21.90,62.40,1006.17
2024-07-19 23:18:27,21.90,62.43,1006.15
2024-07-19 23:18:29,21.90,62.45,1006.12
2024-07-19 23:18:31,21.89,62.44,1006.14
2024-07-19 23:18:33,21.90,62.60,1006.15
2024-07-19 23:18:35,21.89,62.41,1006.15
2024-07-19 23:18:37,21.89,62.51,1006.16
2024-07-19 23:18:40,21.90,62.43,1006.16
2024-07-19 23:18:42,21.90,62.59,1006.18
2024-07-19 23:18:44,21.90,62.49,1006.15
2024-07-19 23:18:46,21.90,62.40,1006.12
2024-07-19 23:18:48,21.89,62.43,1006.12
2024-07-19 23:18:50,21.90,62.55,1006.13
2024-07-19 23:18:52,21.90,62.32,1006.17
2024-07-19 23:18:55,21.90,62.51,1006.16
2024-07-19 23:18:57,21.89,62.37,1006.14
2024-07-19 23:18:59,21.90,62.48,1006.10
2024-07-19 23:19:01,21.89,62.41,1006.13
2024-07-19 23:19:03,21.89,62.40,1006.16
2024-07-19 23:19:05,21.89,62.51,1006.12
2024-07-19 23:19:07,21.90,62.31,1006.14
2024-07-19 23:19:09,21.90,62.29,1006.13
2024-07-19 23:19:12,21.89,62.34,1006.16
2024-07-19 23:19:14,21.90,62.35,1006.12
2024-07-19 23:19:16,21.90,62.42,1006.12
2024-07-19 23:19:18,21.89,62.41,1006.13
2024-07-19 23:19:20,21.90,62.56,1006.09
2024-07-19 23:19:22,21.89,62.40,1006.15
2024-07-19 23:19:24,21.90,62.40,1006.14
2024-07-19 23:19:26,21.89,62.29,1006.13
2024-07-19 23:19:29,21.89,62.34,1006.13
2024-07-19 23:19:31,21.89,62.32,1006.11
2024-07-19 23:19:33,21.90,62.25,1006.12
2024-07-19 23:19:35,21.89,62.22,1006.12
2024-07-19 23:19:37,21.89,62.26,1006.13
2024-07-19 23:19:39,21.89,62.50,1006.11
2024-07-19 23:19:41,21.88,62.48,1006.11
2024-07-19 23:19:44,21.89,62.39,1006.11
2024-07-19 23:19:46,21.90,62.51,1006.11
2024-07-19 23:19:48,21.89,62.26,1006.12
2024-07-19 23:19:50,21.89,62.54,1006.16
2024-07-19 23:19:52,21.90,62.40,1006.15
2024-07-19 23:19:54,21.90,62.31,1006.12
2024-07-19 23:19:56,21.90,62.51,1006.09
2024-07-19 23:19:58,21.89,62.23,1006.11
2024-07-19 23:20:01,21.90,62.39,1006.13
2024-07-19 23:20:03,21.90,62.42,1006.13
2024-07-19 23:20:05,21.89,62.36,1006.16
2024-07-19 23:20:07,21.89,62.50,1006.12
2024-07-19 23:20:09,21.89,62.48,1006.15
2024-07-19 23:20:11,21.89,62.38,1006.14
2024-07-19 23:20:13,21.89,62.42,1006.13
2024-07-19 23:20:16,21.90,62.45,1006.15
2024-07-19 23:20:18,21.89,62.47,1006.14
2024-07-19 23:20:20,21.89,62.40,1006.14
2024-07-19 23:20:22,21.90,62.38,1006.15
2024-07-19 23:20:24,21.89,62.40,1006.13
2024-07-19 23:20:26,21.90,62.42,1006.14
2024-07-19 23:20:28,21.90,62.33,1006.13
2024-07-19 23:20:30,21.89,62.37,1006.13
2024-07-19 23:20:33,21.88,62.45,1006.13
2024-07-19 23:20:35,21.89,62.42,1006.13
2024-07-19 23:20:37,21.89,62.31,1006.15
2024-07-19 23:20:39,21.89,62.50,1006.13
2024-07-19 23:20:41,21.89,62.42,1006.13
2024-07-19 23:20:43,21.89,62.46,1006.15
2024-07-19 23:20:45,21.89,62.54,1006.16
2024-07-19 23:20:48,21.89,62.41,1006.17
2024-07-19 23:20:50,21.88,62.40,1006.15
2024-07-19 23:20:52,21.88,62.28,1006.14
2024-07-19 23:20:54,21.88,62.48,1006.15
2024-07-19 23:20:56,21.89,62.57,1006.16
2024-07-19 23:20:58,21.89,62.54,1006.12
2024-07-19 23:21:00,21.89,62.45,1006.17
2024-07-19 23:21:02,21.89,62.44,1006.15
2024-07-19 23:21:05,21.89,62.56,1006.13
2024-07-19 23:21:07,21.89,62.48,1006.14
2024-07-19 23:21:09,21.89,62.38,1006.16
2024-07-19 23:21:11,21.90,62.46,1006.12
2024-07-19 23:21:13,21.90,62.41,1006.14
2024-07-19 23:21:15,21.89,62.70,1006.13
2024-07-19 23:21:17,21.90,62.55,1006.14
2024-07-19 23:21:19,21.89,62.53,1006.12
2024-07-19 23:21:22,21.90,62.42,1006.16
2024-07-19 23:21:24,21.89,62.39,1006.14
2024-07-19 23:21:26,21.90,62.49,1006.13
2024-07-19 23:21:28,21.90,62.52,1006.15
2024-07-19 23:21:30,21.89,62.52,1006.15
2024-07-19 23:21:32,21.90,62.43,1006.14
2024-07-19 23:21:34,21.89,62.42,1006.14
2024-07-19 23:21:37,21.89,62.41,1006.11
2024-07-19 23:21:39,21.89,62.45,1006.13
2024-07-19 23:21:41,21.89,62.53,1006.14
2024-07-19 23:21:43,21.90,62.38,1006.13
2024-07-19 23:21:45,21.90,62.32,1006.17
2024-07-19 23:21:47,21.89,62.51,1006.12
2024-07-19 23:21:49,21.89,62.46,1006.17
2024-07-19 23:21:51,21.90,62.28,1006.14
2024-07-19 23:21:54,21.88,62.48,1006.14
2024-07-19 23:21:56,21.89,62.41,1006.11
2024-07-19 23:21:58,21.89,62.47,1006.17
2024-07-19 23:22:00,21.90,62.53,1006.15
2024-07-19 23:22:02,21.89,62.48,1006.12
2024-07-19 23:22:04,21.90,62.47,1006.16
2024-07-19 23:22:06,21.89,62.43,1006.16
2024-07-19 23:22:09,21.90,62.52,1006.17
2024-07-19 23:22:11,21.90,62.41,1006.15
2024-07-19 23:22:13,21.90,62.40,1006.16
2024-07-19 23:22:15,21.89,62.42,1006.16
2024-07-19 23:22:17,21.89,62.53,1006.14
2024-07-19 23:22:19,21.89,62.52,1006.17
2024-07-19 23:22:21,21.90,62.44,1006.12
2024-07-19 23:22:23,21.89,62.60,1006.13
2024-07-19 23:22:26,21.90,62.44,1006.16
2024-07-19 23:22:28,21.89,62.44,1006.15
2024-07-19 23:22:30,21.89,62.43,1006.17
2024-07-19 23:22:32,21.89,62.35,1006.16
2024-07-19 23:22:34,21.89,62.53,1006.15
2024-07-19 23:22:36,21.89,62.53,1006.13
2024-07-19 23:22:38,21.88,62.37,1006.14
2024-07-19 23:22:41,21.88,62.43,1006.14
2024-07-19 23:22:43,21.89,62.39,1006.15
2024-07-19 23:22:45,21.89,62.56,1006.16
2024-07-19 23:22:47,21.89,62.24,1006.13
2024-07-19 23:22:49,21.89,62.54,1006.14
